,tmdbId,Title,Year,genres
3569,10875,The Fabulous Baker Boys,1989,Drama|Romance
3570,2075,Prizzi's Honor,1985,Comedy|Drama|Romance
3571,1551,Flatliners,1990,Horror|Sci-Fi|Thriller
3572,22500,Light Years,1988,Adventure|Animation|Fantasy|Sci-Fi
3573,10246,Porky's,1982,Comedy
3574,19698,Porky's II: The Next Day,1983,Comedy
3575,23919,Porky's Revenge,1985,Comedy
3576,18835,Private School,1983,Comedy
3577,26554,Class of Nuke 'Em High,1986,Comedy|Horror
3578,15239,The Toxic Avenger,1985,Comedy|Horror
3579,28165,"The Toxic Avenger, Part II",1989,Comedy|Horror
3580,28169,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,Comedy|Horror
3581,15762,Night of the Creeps,1986,Comedy|Horror|Sci-Fi|Thriller
3582,169,Predator 2,1990,Action|Sci-Fi|Thriller
3583,865,The Running Man,1987,Action|Sci-Fi
3584,9663,Starman,1984,Adventure|Drama|Romance|Sci-Fi
3585,26889,The Brother from Another Planet,1984,Drama|Sci-Fi
3586,10128,Alien Nation,1988,Crime|Drama|Sci-Fi|Thriller
3587,9659,Mad Max,1979,Action|Adventure|Sci-Fi
3588,8810,The Road Warrior,1981,Action|Adventure|Sci-Fi|Thriller
3589,9355,Mad Max Beyond Thunderdome,1985,Action|Adventure|Sci-Fi
3590,1727,Bird on a Wire,1990,Action|Comedy|Romance
3591,635,Angel Heart,1987,Film-Noir|Horror|Mystery|Thriller
3592,10068,9 1/2 Weeks,1986,Drama|Romance
3593,11495,Firestarter,1984,Horror|Thriller
3594,11428,Sleepwalkers,1992,Horror
3595,10117,Action Jackson,1988,Action|Comedy|Crime|Thriller
3596,35936,Sarafina!,1992,Drama
3597,25562,Soapdish,1991,Comedy
3598,51763,The Long Walk Home,1990,Drama
3599,73079,Clara's Heart,1988,Drama
3600,38921,Burglar,1987,Comedy|Crime
3601,35463,Fatal Beauty,1987,Action|Comedy|Crime|Drama
3602,9679,Gone in 60 Seconds,2000,Action|Crime
3603,24587,American Pimp,1999,Documentary
3604,51333,Love's Labour's Lost,2000,Comedy|Romance
3605,17771,Sunshine,1999,Drama
3606,31610,Trixie,2000,Comedy|Crime|Mystery
3607,60005,American Virgin,2000,Comedy
3608,10264,Hamlet,1990,Drama
3609,31657,Coming Home,1978,Drama|War
3610,29204,American Pop,1981,Animation|Musical
3611,17814,Assault on Precinct 13,1976,Action|Thriller
3612,11879,Near Dark,1987,Horror|Western
3613,21128,One False Move,1992,Crime|Drama|Film-Noir|Thriller
3614,482,Shaft,1971,Action|Crime|Drama|Thriller
3615,592,The Conversation,1974,Drama|Mystery
3616,31593,Cutter's Way,1981,Drama|Thriller
3617,12611,The Fury,1978,Horror
3618,14328,The Paper Chase,1973,Drama
3619,32047,Prince of the City,1981,Drama
3620,9040,Serpico,1973,Crime|Drama
3621,25364,Ace in the Hole,1951,Drama
3622,43002,Lonely Are the Brave,1962,Drama|Western
3623,5121,The Sugarland Express,1974,Drama
3624,195,Trouble in Paradise,1932,Comedy|Romance
3625,6978,Big Trouble in Little China,1986,Action|Adventure|Comedy|Fantasy
3626,3133,Badlands,1973,Crime|Drama|Thriller
3627,643,Battleship Potemkin,1925,Drama|War
3628,10571,Boys and Girls,2000,Comedy|Romance
3629,479,Shaft,2000,Action|Crime|Thriller
3630,7450,Titan A.E.,2000,Action|Adventure|Animation|Children|Sci-Fi
3631,31023,Butterfly,1999,Drama
3632,25636,Jesus' Son,1999,Drama
3633,41160,The Match,1999,Comedy|Romance
3634,47439,Time Regained,1999,Drama
3635,207731,Boricua's Bond,2000,Drama
3636,7443,Chicken Run,2000,Animation|Children|Comedy
3637,2123,"Me, Myself & Irene",2000,Adventure|Comedy
3638,2024,The Patriot,2000,Action|Drama|War
3639,17711,The Adventures of Rocky and Bullwinkle,2000,Adventure|Animation|Children|Comedy|Fantasy
3640,2133,The Perfect Storm,2000,Drama|Thriller
3641,29946,The Golden Bowl,2000,Drama
3642,25993,Asylum,1972,Horror
3643,28774,Communion,1989,Drama|Sci-Fi|Thriller
3644,46929,Fun and Fancy Free,1947,Animation|Children|Musical
3645,11598,The Kentucky Fried Movie,1977,Comedy
3646,9702,"Blood In, Blood Out",1993,Action|Crime|Drama|Thriller
3647,117026,Daughter of Dr. Jeckyll,1957,Horror
3648,9873,F/X,1986,Action|Crime|Thriller
3649,16820,F/X2,1991,Action|Crime|Thriller
3650,14864,The Hot Spot,1990,Crime|Drama|Romance
3651,15379,Missing in Action,1984,Action|War
3652,12764,Missing in Action 2: The Beginning,1985,Action|War
3653,27352,Braddock: Missing in Action III,1988,Action|War
3654,8348,Thunderbolt and Lightfoot,1974,Action
3655,24099,Dreamscape,1984,Horror|Sci-Fi|Thriller
3656,17897,The Golden Voyage of Sinbad,1973,Action|Adventure|Fantasy
3657,28050,Hatchet for the Honeymoon,1970,Fantasy|Horror|Thriller
3658,16094,House Party,1990,Comedy
3659,16096,House Party 2,1991,Comedy|Drama|Romance
3660,20343,Make Mine Music,1946,Animation|Children|Musical
3661,13757,Melody Time,1948,Animation|Children|Musical
3662,11822,Nekromantik,1987,Comedy|Horror
3663,90980,On Our Merry Way,1948,Comedy
3664,26270,Project Moon Base,1953,Sci-Fi
3665,37744,Rocketship X-M,1950,Sci-Fi
3666,494,Shaft in Africa,1973,Action|Crime
3667,493,Shaft's Big Score!,1972,Action|Crime
3668,12706,Croupier,1998,Crime|Drama
3669,4244,The Kid,2000,Comedy|Fantasy
3670,4247,Scary Movie,2000,Comedy|Horror
3671,20770,But I'm a Cheerleader,1999,Comedy
3672,1050,Shower,1999,Comedy
3673,1052,Blow-Up,1966,Drama|Mystery
3674,20540,The Pawnbroker,1964,Drama
3675,23655,Groove,2000,Drama
3676,1788,Footloose,1984,Drama
3677,32275,Duel in the Sun,1946,Drama|Romance|Western
3678,36657,X-Men,2000,Action|Adventure|Sci-Fi
3679,44490,Chuck & Buck,2000,Comedy|Drama
3680,47585,The Five Senses,1999,Drama
3681,1448,The Wisdom of Crocodiles,2000,Romance|Thriller
3682,36047,The In Crowd,2000,Thriller
3683,2655,What Lies Beneath,2000,Drama|Horror|Mystery
3684,12599,Pokémon the Movie 2000,2000,Animation|Children
3685,33828,Criminal Lovers,1999,Crime|Drama|Romance|Thriller
3686,93,Anatomy of a Murder,1959,Drama|Mystery
3687,9278,Freejack,1992,Action|Sci-Fi
3688,90715,Greaser's Palace,1972,Comedy|Drama|Western
3689,59181,H.O.T.S.,1979,Comedy
3690,22167,Knightriders,1981,Action|Adventure|Drama
3691,18118,Mackenna's Gold,1969,Western
3692,11940,Sinbad and the Eye of the Tiger,1977,Adventure|Fantasy
3693,24167,Two Women,1960,Drama|War
3694,10276,What About Bob?,1991,Comedy
3695,19380,White Sands,1992,Drama|Thriller
3696,13783,Breaker Morant,1980,Drama|War
3697,11624,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,Comedy
3698,15867,Interiors,1978,Drama
3699,11686,Love and Death,1975,Comedy
3700,29263,The Official Story,1985,Drama
3701,46754,The Other Side of Sunday,1996,Comedy|Drama
3702,18702,Pot O' Gold,1941,Comedy|Musical
3703,11830,Tampopo,1985,Comedy
3704,16110,Thomas and the Magic Railroad,2000,Children
3705,12107,Nutty Professor II: The Klumps,2000,Comedy
3706,10401,The Girl on the Bridge,1999,Drama|Romance
3707,32640,Wonderland,1999,Drama
3708,10641,Autumn in New York,2000,Drama|Romance
3709,6282,Coyote Ugly,2000,Comedy|Drama|Romance
3710,9383,Hollow Man,2000,Horror|Sci-Fi|Thriller
3711,5551,Space Cowboys,2000,Action|Adventure|Comedy|Sci-Fi
3712,277726,Better Living,1998,Comedy
3713,43079,Mad About Mambo,2000,Comedy|Romance
3714,27723,Psycho Beach Party,2000,Comedy|Horror|Thriller
3715,2360,Saving Grace,2000,Comedy
3716,28043,Black Sabbath,1963,Horror
3717,33468,The Brain That Wouldn't Die,1962,Horror|Sci-Fi
3718,21866,Bronco Billy,1980,Adventure|Drama|Romance
3719,33408,The Crush,1993,Thriller
3720,11589,Kelly's Heroes,1970,Action|Comedy|War
3721,15158,Phantasm II,1988,Action|Fantasy|Horror|Sci-Fi|Thriller
3722,16139,Phantasm III: Lord of the Dead,1994,Horror
3723,16146,Phantasm IV: Oblivion,1998,Horror
3724,26515,Pumpkinhead,1988,Horror
3725,11856,Air America,1990,Action|Comedy
3726,13567,Sleepaway Camp,1983,Horror
3727,10860,Steel Magnolias,1989,Drama
3728,8420,And God Created Woman,1956,Drama
3729,18391,Easy Money,1983,Comedy
3730,20850,"Ilsa, She Wolf of the SS",1974,Horror
3731,39473,Silent Fall,1994,Drama|Thriller
3732,27452,The Spiral Staircase,1945,Horror|Mystery|Thriller
3733,77571,Whatever Happened to Aunt Alice?,1969,Crime|Thriller
3734,38548,I'm the One That I Want,2000,Comedy
3735,20438,The Tao of Steve,2000,Comedy
3736,274868,The Tic Code,1998,Drama
3737,2211,Aimée & Jaguar,1999,Drama|Romance|War
3738,46991,An Affair of Love,1999,Drama|Romance
3739,201581,The Autumn Heart,1999,Drama
3740,10391,Bless the Child,2000,Thriller
3741,14195,Cecil B. DeMented,2000,Comedy
3742,15665,The Eyes of Tammy Faye,2000,Documentary
3743,45905,The Opportunists,2000,Comedy|Crime|Drama
3744,10393,The Replacements,2000,Comedy
3745,18168,About Adam,2000,Comedy
3746,8843,The Cell,2000,Drama|Horror|Thriller
3747,10643,Godzilla 2000,1999,Action|Adventure|Sci-Fi
3748,23618,The Original Kings of Comedy,2000,Comedy|Documentary
3749,117262,Sunset Strip,2000,Comedy
3750,30946,All the Rage,1999,Drama
3751,37136,The Naked Gun: From the Files of Police Squad!,1988,Action|Comedy|Crime|Romance
3752,37137,The Naked Gun 2 1/2: The Smell of Fear,1991,Comedy
3753,23283,Our Town,1940,Drama
3754,3110,Shane,1953,Drama|Western
3755,14698,"Suddenly, Last Summer",1959,Drama
3756,11694,Cat Ballou,1965,Comedy|Western
3757,47434,A Couch in New York,1996,Comedy|Drama|Romance
3758,39891,The Devil Rides Out,1968,Horror
3759,76891,Jerry and Tom,1998,Comedy|Crime|Drama
3760,9651,Supergirl,1984,Action|Adventure|Fantasy
3761,26865,X: The Unknown,1956,Horror|Sci-Fi
3762,11398,The Art of War,2000,Action|Thriller
3763,161687,The Ballad of Ramblin' Jack,2000,Documentary
3764,26244,Phish: Bittersweet Motel,2000,Documentary
3765,1588,Bring It On,2000,Comedy
3766,287821,Catfish in Black Bean Sauce,2000,Comedy|Drama
3767,19150,The Crew,2000,Comedy
3768,25128,Love & Sex,2000,Comedy|Drama|Romance
3769,18153,Steal This Movie!,2000,Drama
3770,30910,Went to Coney Island on a Mission From God... Be Back by Five,1998,Drama
3771,41282,Skipped Parts,2000,Drama|Romance
3772,12211,Highlander: Endgame,2000,Action|Adventure|Fantasy
3773,137236,Back Stage,2000,Documentary
3774,9995,Turn It Up,2000,Crime|Drama
3775,1698,Anatomy,2000,Horror
3776,10480,Nurse Betty,2000,Comedy|Crime|Drama|Romance|Thriller
3777,80713,Solas,1999,Drama
3778,10685,The Watcher,2000,Crime|Thriller
3779,1619,The Way of the Gun,2000,Crime|Thriller
3780,786,Almost Famous,2000,Drama
3781,14805,Bait,2000,Action|Comedy
3782,51179,Circus,2000,Crime|Drama|Thriller
3783,46119,Crime and Punishment in Suburbia,2000,Comedy|Drama
3784,18074,Duets,2000,Comedy|Drama
3785,170767,Goya in Bordeaux,1999,Drama
3786,77332,Urbania,2000,Drama
3787,27665,Uninvited Guest,1999,Drama
3788,29015,The Specials,2000,Comedy
3789,10562,Under Suspicion,2000,Crime|Thriller
3790,201724,The Prince of Central Park,1999,Action|Adventure|Drama
3791,12212,Urban Legends: Final Cut,2000,Horror
3792,14629,Woman on Top,2000,Comedy|Romance
3793,16,Dancer in the Dark,2000,Drama|Musical
3794,13785,Best in Show,2000,Comedy
3795,34299,Beautiful,2000,Comedy|Drama
3796,15752,Barenaked in America,1999,Documentary
3797,22597,The Broken Hearts Club,2000,Drama
3798,19348,Girlfight,2000,Drama
3799,10637,Remember the Titans,2000,Drama
3800,9003,Hellraiser,1987,Horror
3801,9064,Hellbound: Hellraiser II,1988,Horror
3802,11569,Hellraiser III: Hell on Earth,1992,Horror
3803,10434,"Faraway, So Close",1993,Drama|Fantasy|Mystery|Romance
3804,26484,Beach Party,1963,Comedy
3805,39113,Bikini Beach,1964,Comedy
3806,38126,Return of the Fly,1959,Horror|Sci-Fi
3807,53617,Pajama Party,1964,Comedy
3808,469,Stranger Than Paradise,1984,Comedy|Drama
3809,2160,Voyage to the Bottom of the Sea,1961,Adventure|Sci-Fi
3810,2161,Fantastic Voyage,1966,Adventure|Sci-Fi
3811,3073,Abbott and Costello Meet Frankenstein,1948,Comedy|Horror
3812,911,The Bank Dick,1940,Comedy
3813,10973,The Creature from the Black Lagoon,1954,Adventure|Horror|Sci-Fi
3814,34077,The Giant Gila Monster,1959,Horror|Sci-Fi
3815,10787,The Invisible Man,1933,Horror|Sci-Fi
3816,43109,The Killer Shrews,1959,Horror|Sci-Fi
3817,43230,Kronos,1957,Sci-Fi
3818,15855,Phantom of the Opera,1943,Horror|Musical|Thriller
3819,9507,Runaway,1984,Sci-Fi|Thriller
3820,27475,The Slumber Party Massacre,1982,Horror
3821,27764,Slumber Party Massacre II,1987,Horror
3822,27767,Slumber Party Massacre III,1990,Horror
3823,40760,Sorority House Massacre,1986,Horror
3824,40446,Sorority House Massacre II,1990,Horror
3825,24664,Bamboozled,2000,Comedy
3826,21370,Bootmen,2000,Comedy|Drama
3827,20455,Digimon: The Movie,2000,Adventure|Animation|Children
3828,10461,Get Carter,2000,Action|Drama|Thriller
3829,1485,Get Carter,1971,Action|Crime|Drama|Thriller
3830,1597,Meet the Parents,2000,Comedy
3831,641,Requiem for a Dream,2000,Drama
3832,10687,Tigerland,2000,Drama
3833,63956,Two Family House,2000,Drama
3834,6521,The Contender,2000,Drama|Thriller
3835,10763,Dr. T and the Women,2000,Comedy|Romance
3836,100975,Just Looking,1999,Comedy
3837,16888,The Ladies Man,2000,Comedy
3838,10383,Lost Souls,2000,Drama|Horror|Thriller
3839,21142,Billy Jack,1971,Action|Drama
3840,78140,Billy Jack Goes to Washington,1977,Drama
3841,2134,The Time Machine,1960,Action|Adventure|Sci-Fi
3842,18801,Haunted,1995,Drama|Thriller
3843,18498,Ghoulies,1985,Horror
3844,28605,Ghoulies II,1987,Comedy|Horror
3845,42797,The Unsinkable Molly Brown,1964,Musical
3846,13465,The Adventures of Ichabod and Mr. Toad,1949,Animation|Children
3847,27033,The Strange Love of Martha Ivers,1946,Drama|Film-Noir
3848,20367,Detour,1945,Crime|Film-Noir
3849,71,Billy Elliot,2000,Drama
3850,1636,Bedazzled,2000,Comedy
3851,10647,Pay It Forward,2000,Drama
3852,19204,The Beyond,1981,Horror
3853,13762,The Private Eyes,1981,Comedy|Mystery
3854,12207,The Legend of Drunken Master,1994,Action|Comedy
3855,11531,Book of Shadows: Blair Witch 2,2000,Crime|Horror|Mystery|Thriller
3856,24100,The Little Vampire,2000,Adventure|Children
3857,10783,Lucky Numbers,2000,Comedy|Drama
3858,47302,Stardom,2000,Comedy|Drama
3859,4327,Charlie's Angels,2000,Action|Comedy
3860,4958,The Legend of Bagger Vance,2000,Drama|Romance
3861,9678,Little Nicky,2000,Comedy
3862,11978,Men of Honor,2000,Drama
3863,8870,Red Planet,2000,Action|Sci-Fi|Thriller
3864,77434,What's Cooking?,2000,Drama
3865,14295,You Can Count on Me,2000,Drama|Romance
3866,681,Diamonds Are Forever,1971,Action|Adventure|Thriller
3867,11372,The Eagle Has Landed,1976,Drama|War
3868,8452,The 6th Day,2000,Action|Sci-Fi|Thriller
3869,10862,Bounce,2000,Drama|Romance
3870,8871,How the Grinch Stole Christmas,2000,Children|Comedy|Fantasy
3871,34045,One Day in September,1999,Documentary
3872,16340,Rugrats in Paris: The Movie,2000,Animation|Children|Comedy
3873,10481,102 Dalmatians,2000,Children|Comedy
3874,10867,Malèna,2000,Drama|Romance|War
3875,10876,Quills,2000,Drama|Romance
3876,9741,Unbreakable,2000,Drama|Sci-Fi
3877,79920,Boys Life 3,2000,Drama
3878,146,"Crouching Tiger, Hidden Dragon",2000,Action|Drama|Romance
3879,11849,Dungeons & Dragons,2000,Action|Adventure|Comedy|Fantasy
3880,11983,Proof of Life,2000,Drama
3881,11678,Vertical Limit,2000,Action|Adventure
3882,2669,The Bounty,1984,Adventure|Drama
3883,20721,Code of Silence,1985,Action
3884,2609,"Planes, Trains & Automobiles",1987,Comedy
3885,12714,She's Having a Baby,1988,Comedy
3886,92603,Secrets of the Heart,1997,Drama
3887,708,The Living Daylights,1987,Action|Adventure|Thriller
3888,1857,Transformers: The Movie,1986,Adventure|Animation|Children|Sci-Fi
3889,10673,Wall Street,1987,Drama
3890,2604,Born on the Fourth of July,1989,Drama|War
3891,10132,Talk Radio,1988,Drama
3892,11064,Brewster's Millions,1985,Comedy
3893,107,Snatch,2000,Comedy|Crime|Thriller
3894,40820,Punchline,1988,Comedy|Drama
3895,37716,Mr. Accident,2000,Comedy
3896,392,Chocolat,2000,Drama|Romance
3897,8859,"Dude, Where's My Car?",2000,Comedy|Sci-Fi
3898,11688,The Emperor's New Groove,2000,Adventure|Animation|Children|Comedy|Fantasy
3899,12509,Pollock,2000,Drama
3900,3981,What Women Want,2000,Comedy|Romance
3901,711,Finding Forrester,2000,Drama
3902,2046,The Gift,2000,Thriller
3903,5001,Before Night Falls,2000,Drama
3904,8358,Cast Away,2000,Drama
3905,5994,The Family Man,2000,Comedy|Drama|Romance
3906,25520,The House of Mirth,2000,Romance
3907,1493,Miss Congeniality,2000,Comedy|Crime
3908,25660,Nowhere to Hide,1999,Action|Comedy|Crime|Thriller
3909,134,"O Brother, Where Art Thou?",2000,Adventure|Comedy|Crime
3910,62677,Songcatcher,2000,Drama
3911,21991,State and Main,2000,Comedy|Drama
3912,10577,Dracula 2000,2000,Horror
3913,21355,All the Pretty Horses,2000,Drama|Romance|Western
3914,29122,An Everlasting Piece,2000,Comedy
3915,11973,Thirteen Days,2000,Drama|Thriller|War
3916,1900,Traffic,2000,Crime|Drama|Thriller
3917,44853,The Claim,2000,Romance|Western
3918,10873,Shadow of the Vampire,2000,Drama|Horror
3919,26719,House of Games,1987,Crime|Film-Noir|Mystery|Thriller
3920,31583,Kill Me Again,1989,Crime|Drama|Thriller
3921,15739,Annie,1982,Children|Musical
3922,15413,Don't Tell Mom the Babysitter's Dead,1991,Comedy
3923,2623,An Officer and a Gentleman,1982,Drama|Romance
3924,11209,The Alamo,1960,Action|Drama|War|Western
3925,13715,At Close Range,1986,Crime|Drama
3926,19108,Breaker! Breaker!,1977,Action|Adventure|Crime
3927,8043,Breakheart Pass,1975,Western
3928,43258,Friendly Persuasion,1956,Drama
3929,10655,Gettysburg,1993,Drama|War
3930,75490,Imaginary Crimes,1994,Drama
3931,42261,Rancho Deluxe,1975,Comedy|Western
3932,34794,The St. Francisville Experiment,2000,Horror|Thriller
3933,9989,Antitrust,2001,Crime|Drama|Thriller
3934,18828,Double Take,2001,Action|Comedy
3935,9816,Save the Last Dance,2001,Drama|Romance
3936,20637,Panic,2000,Drama
3937,5955,The Pledge,2001,Crime|Drama|Mystery|Thriller
3938,125498,Kids World,2000,Adventure|Children|Comedy
3939,77825,The Personals,1998,Drama
3940,220976,The Amati Girls,2000,Drama
3941,66599,Love Field,1992,Drama
3942,17474,The Man in the Moon,1991,Drama|Romance
3943,11191,Mystic Pizza,1988,Comedy|Drama|Romance
3944,2613,Prelude to a Kiss,1992,Comedy|Drama|Romance
3945,22021,Coffy,1973,Action|Crime|Thriller
3946,22048,Foxy Brown,1974,Action|Crime|Drama
3947,17006,I'm Gonna Git You Sucka,1988,Action|Comedy
3948,26333,Untamed Heart,1993,Drama|Romance
3949,16723,Sugar & Spice,2001,Comedy
3950,2018,The Wedding Planner,2001,Comedy|Romance
3951,31768,Amy,1998,Comedy|Drama
3952,287991,Dog Run,1996,Drama
3953,47595,Faithless,2000,Drama|Romance
3954,18856,The Invisible Circus,2001,Drama|Romance
3955,10499,The Legend of Rita,1999,Drama
3956,37949,A Monkey's Tale,1999,Animation|Children
3957,83500,Two Ninas,1999,Comedy|Romance
3958,47943,With a Friend Like Harry...,2000,Drama|Thriller
3959,74340,Amazing Grace and Chuck,1987,Drama
3960,5709,Amazon Women on the Moon,1987,Comedy|Sci-Fi
3961,11215,Baby Boom,1987,Comedy
3962,26477,Back to the Beach,1987,Comedy
3963,10937,Barfly,1987,Comedy|Drama|Romance
3964,4639,Best Seller,1987,Thriller
3965,96,Beverly Hills Cop II,1987,Action|Comedy|Crime|Thriller
3966,90,Beverly Hills Cop,1984,Action|Comedy|Crime|Drama
3967,11028,The Big Easy,1987,Action|Crime|Mystery|Romance|Thriller
3968,57240,Big Shots,1987,Adventure|Children|Comedy
3969,67307,The Big Town,1987,Drama|Romance|Thriller
3970,19324,Born in East L.A.,1987,Comedy
3971,19933,The Brave Little Toaster,1987,Animation|Children
3972,12919,Can't Buy Me Love,1987,Comedy|Romance
3973,15785,Cherry 2000,1987,Romance|Sci-Fi
3974,31701,Cop,1988,Thriller
3975,31563,Critical Condition,1987,Comedy
3976,12506,Cry Freedom,1987,Drama
3977,89992,The Curse,1987,Horror|Sci-Fi
3978,70199,Dead of Winter,1987,Horror|Thriller
3979,39507,The Dead,1987,Drama
3980,62185,Death Before Dishonor,1987,Action|Drama
3981,24826,Disorderlies,1987,Comedy
3982,30994,Dogs in Space,1987,Drama
3983,17159,Eddie Murphy Raw,1987,Comedy|Documentary
3984,10110,Empire of the Sun,1987,Action|Adventure|Drama|War
3985,18935,Ernest Goes to Camp,1987,Comedy
3986,764,The Evil Dead,1981,Fantasy|Horror|Thriller
3987,20287,Extreme Prejudice,1987,Action|Crime|Drama|Thriller|Western
3988,26964,Family Viewing,1987,Drama
3989,71881,Five Corners,1987,Drama
3990,15658,Flowers in the Attic,1987,Drama|Thriller
3991,4918,The Fourth Protocol,1987,Thriller
3992,28368,Gardens of Stone,1987,Drama|War
3993,58084,Julia and Julia,1987,Drama|Mystery|Thriller
3994,52780,The Glass Menagerie,1987,Drama
3995,48149,"Good Morning, Babylon",1987,Drama
3996,26156,Hiding Out,1987,Comedy
3997,34101,Hollywood Shuffle,1987,Comedy
3998,32054,Hope and Glory,1987,Drama
3999,14464,Hot Pursuit,1987,Comedy
4000,65501,Housekeeping,1987,Comedy|Drama
